Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Data Engineer (Databricks),IQVIA,Mexico City Metropolitan Area,HYBRID,,Full-time,Hospitals and Health Care,2026-06-18T13:43:21.627588,25.0,Information Technology,,,"IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness advances in healthcare information, technology, analytics and human ingenuity to drive healthcare forward. We are looking for a skilled Data Engineer to join a 6-month project based in Mexico City . The ideal candidate will have strong experience in modern data engineering practices, particularly in Databricks, Apache Spark, and AWS environments . You will play a key role in designing, building, and optimizing scalable data pipelines and data architectures. Key Responsibilities Design, develop, and optimize data pipelines using Databricks and Apache Spark Implement and maintain ETL/ELT workflows Develop data models to support analytics and reporting needs Work with Delta Lake for reliable and consistent data storage Collaborate with cross-functional teams to deliver high-quality data solutions Ensure best practices in version control, CI/CD, and code quality Support data architecture following Medallion (Bronze, Silver, Gold) principles Required Qualifications 3+ years of experience working as a Data Engineer Strong hands-on experience with Databricks Expertise in Apache Spark Advanced knowledge of SQL and data modeling Experience working with Delta Lake Proficiency in Python Hands-on experience with AWS cloud platforms Advanced English Tools & Technologies ETL orchestration tools (e.g., Apache Airflow) Version control systems (e.g., Git) CI/CD pipelines Familiarity with Medallion Architecture Nice to Have Experience working with EHS (Environmental, Health & Safety) or ESG (Environmental, Social, and Governance) data and processes IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at https://jobs.iqvia.com IQVIA is committed to integrity in our hiring process and maintains a zero tolerance policy for candidate fraud. All information and credentials submitted in your application must be truthful and complete. Any false statements, misrepresentations, or material omissions during the recruitment process will result in immediate disqualification of your application, or termination of employment if discovered later, in accordance with applicable law. We appreciate your honesty and professionalism.",https://mx.linkedin.com/jobs/view/data-engineer-databricks-at-iqvia-4429008293,4429008293,,,,,,,,,
Desarrollador Sybase,Azkait,"Mexico City, Mexico",HYBRID,,Full-time,"Technology, Information and Internet",2026-06-18T13:43:21.627590,25.0,Engineering,Information Technology,,"AZKAIT es una empresa Mexicana que busca y conecta el mejor talento IT con empresas Latinoamericanas y de Estados Unidos. Estamos en la búsqueda de tu talento como Desarrollador Sybase Requisitos: Mínimo 5 años de experiencia en desarrollo con Sybase SQL Mínimo 5 años desarrollando Stored Procedures complejos, optimización de queries y manejo avanzado de Sybase ASE Experiencia en proyectos del sector financiero o bancario Desarrollo y optimización de Stored Procedures, Triggers y Queries complejos Modelado y análisis de bases de datos relacionales Diseñar, desarrollar y optimizar Stored Procedures complejos en Sybase SQL Colaborar con equipos de negocio, arquitectura y desarrollo para asegurar soluciones eficientes Elaborar documentación técnica y apoyar actividades de soporte durante implementaciones Beneficios: Sueldo 100% nómina Prestaciones de ley completas Seguro de Gastos Médicos Mayores y Menores Seguro Dental y de Vida Vales de despensa y Home Office Fondo de ahorro Días compensados Plan Concilia Contrato por tiempo indeterminado a partir del 4° mes Plan de carrera: cursos de inglés, formación técnica y certificaciones Lugar y modalidad de trabajo: Hibrido / Col Anzures CDMX",https://mx.linkedin.com/jobs/view/desarrollador-sybase-at-azkait-4428773115,4428773115,,,,,,,,,
Senior Reliability Engineer,Crunchyroll,Mexico City Metropolitan Area,HYBRID,Associate,Full-time,Entertainment Providers,2026-06-18T13:43:21.627591,200.0,Engineering,Information Technology,,"About Crunchyroll Founded by fans, Crunchyroll delivers the art and culture of anime to a passionate community. We super-serve over 100 million anime and manga fans across 200+ countries and territories, and help them connect with the stories and characters they crave. Whether that experience is online or in-person, streaming video, theatrical, games, merchandise, events and more, it’s powered by the anime content we all love. Join our team, and help us shape the future of anime! Crunchyroll, LLC is an independently operated joint venture between US-based Sony Pictures Entertainment, and Japan's Aniplex, a subsidiary of Sony Music Entertainment (Japan) Inc., both subsidiaries of Tokyo-based Sony Group Corporation. About The Role We're building a new Partner Reliability Engineering (PRE) team focused on proactively ensuring the health and quality of our living room device ecosystem and integrated partner payment systems. Our mission is to detect and resolve issues before they impact our customers, using data, automation, and close collaboration with internal teams and global partners. This role is ideal for a versatile engineer who thrives in operational environments, enjoys digging into data, and is passionate about building tools that improve system observability and reliability. You'll be at the intersection of site reliability engineering, analytics, automation, and external partner support, ensuring our users get a seamless experience every time they hit ""play."" What You Will Be Doing Lead incident response, on-call support, and mitigation for device and payment-related issues in production environments. Develop and evolve monitoring, alerting, and triage tooling to improve time to detection and resolution. Analyze data to identify anomalies, baseline performance, and uncover patterns that drive quality improvements. Build automations, internal tools, and lightweight data pipelines to support operational workflows and observability. Collaborate with engineering, product, and analytics teams to drive systemic fixes and postmortem learnings. Work directly with external partners (e.g., Smart TV and device manufacturers, ISPs, payment providers) to investigate and resolve ecosystem issues. Communicate effectively with both technical and non-technical stakeholders. Qualifications Bachelor’s degree in Computer Science, Engineering, or a related field, and/or 8+ years of practical experience Experience in SRE, Support, or Incident Response roles Skilled in triaging production issues and defining scalable operational processes. Hands-on experience working with consumer devices (e.g., Smart TVs, set-top boxes, streaming sticks, game consoles). Familiar with production alerting and monitoring tools (e.g., Datadog). Strong SQL skills and data exploration instincts. Experience with dashboards and analytics platforms (e.g., Tableau, Mixpanel, Mux). Able to spot trends, baseline performance, and validate hypotheses using data. Proficient in at least one modern programming language (e.g., Python, Go, Java, Node.js). Experience building internal tools and automations that streamline operational workflows. Familiar with ETL frameworks or data pipeline infrastructure. Comfortable working directly with external technical partners to resolve field issues. Proven ability to influence internal stakeholders across Engineering, Product, and Data teams. Clear communicator, capable of translating technical topics for broad audiences. You Might Be a Great Fit If You... Thrive in ambiguity and love building things from scratch. Are obsessed with understanding root causes, not just patching symptoms. Believe in automating yourself out of repetitive work. Have a strong sense of ownership and pride in delivering a seamless user experience. Enjoy working behind the scenes to make things “just work” for millions of people. About The Team The Scaling Client and Partnership Engineering team at Crunchyroll plays a pivotal role in enhancing and expanding our users' experiences. We collaborate extensively with a diverse network of device, payment, and gaming partners to broaden the reach of Crunchyroll's offerings. Our primary objective is to drive growth, open up new acquisition channels, and optimize both the scope and quality of our services. Situated at the crossroads of technology and business, we are dedicated to continually enabling experiences that delights our fans. About Our Values We want to be everything for someone rather than something for everyone and we do this by living and modeling our values in all that we do. We value Courage. We believe that when we overcome fear, we enable our best selves. Curiosity. We are curious, which is the gateway to empathy, inclusion, and understanding. Kaizen. We have a growth mindset committed to constant forward progress. Service. We serve our community with humility, enabling joy and belonging for others. Our commitment to diversity and inclusion Our mission of helping people belong reflects our commitment to diversity & inclusion. It's just the way we do business. We are an equal opportunity employer and value diversity at Crunchyroll. Pursuant to applicable law, we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Crunchyroll, LLC is an independently operated joint venture between US-based Sony Pictures Entertainment, and Japan's Aniplex, a subsidiary of Sony Music Entertainment (Japan) Inc., both subsidiaries of Tokyo-based Sony Group Corporation. Questions about Crunchyroll’s hiring process? Please check out our Hiring FAQs: https://help.crunchyroll.com/hc/en-us/articles/360040471712-Crunchyroll-Hiring-FAQs Please refer to our Candidate Privacy Policy for more information about how we process your personal information, and your data protection rights: https://tbcdn.talentbrew.com/company/22978/v1_0/docs/spe-jobs-privacy-policy-update-for-crpa-dec-21-22.pdf Please beware of recent scams to online job seekers. Those applying to our job openings will only be contacted directly from @crunchyroll.com email account.",https://mx.linkedin.com/jobs/view/senior-reliability-engineer-at-crunchyroll-4326228290,4326228290,,,,,,,,,
Cyber DLP Engineer,HSBC,"Azcapotzalco, Mexico City, Mexico",HYBRID,,Full-time,Financial Services,2026-06-18T13:43:21.627593,25.0,Engineering,Information Technology,,"If you’re looking for a career where you can make a real impression, join our Global Service Center (GSC)- HSBC and discover how valued you’ll be. We are currently seeking an experienced professional to join our team in the role of Cyber DLP Engineer Role purpose Global Cybersecurity Operations (GCO) provides a coordinated suite of “Information & Network Defence” services responsible for detecting and responding to information and cybersecurity threats to HSBC assets across the globe. This includes dedicated functions for the Monitoring of potential data loss events within the global estate as well as Information Protection Incident Management and Response. These two principal functions are supported by additional internal GCO capabilities in: Cyber Incident Monitoring & Response, Cyber Intelligence and Threat Analysis, Security Sciences and Client Engagement and Support Services. Critical to the success of GCO is it close partnership with sister Cybersecurity teams, IT Infrastructure Delivery, and Global Business and Function clients. The overall GCO mission is placed under the purview of the Group Chief Information Security Officer (CISO).). The Information Protection Monitoring and Response (IPM&R) will act as a strategic response function across the Group on a 24x7x365 basis where existing Information Security controls fail. This function is charged with efficiently and effectively handling Data related incidents resulting from high severity events and confirmed incidents. The objective is to ensure containment of the issue whilst maintaining close liaison with relevant internal and external parties ensuring an effective risk treatment plan is in place. This mission is critical to the protection of HSBC customers, the HSBC brand, shareholder value as well as HSBC information and financial assets. The Data Loss Prevention Analyst Is Accountable For Monitoring and protecting HSBC Internal, Restricted, and Highly Restricted data in relation to the global DLP monitoring & quarantine tool. Following detailed processes and procedures in security incident response lifecycle and its phases. Main Activities Supports the development of the Global Information Protection Team, engaging with colleagues across Cybersecurity, IT functions and the global businesses to drive and deliver sustainable threat monitoring and detection in line with accepted industry standards, best-practice and company strategies. Supports business performance through clear thinking and the application of security focussed knowledge and experience whilst working under pressure in a time-critical, fast paced environment. Delivers Sustainable Business Outcomes Continually reviews DLP events and contribute to the refinement of the policies leading to a reduction of false positive events. Supports information security incidents through to eradication and feedback lessons learned, in order to improve information protection resilience. Identifies processes that can be automated and orchestrated to ensure maximum efficiency. Identifies risks and vulnerabilities and making cost-effective, reasonable recommendations. Drive to deliver the highest standards and outcomes, inspiring others to do the same. Focus on medium and long term goals even when under pressure or facing uncertainty. Manage expectations, results and impact of agreed outcomes, thinking ahead to identify and overcome potential issues. Support of HSBC Global Businesses and Functions in driving a global up-lift in cyber-security and information protection awareness. Requirements Experience in monitoring and analysing DLP events on the DLP solution. Experience in day-to-day operations of the Data Loss Prevention (DLP) process. Hands-on experience of following detailed processes and procedures in security incident response lifecycle and its phases. Ability to handle, resolve data security events minimizing the impact to the Bank, employees and customer. Ability to understand and follow the incident response process through event escalations. Ability to learn the proper use and protection of data (required). Ability to work through the DLP event queue and resolve tickets quickly. Good level knowledge of GDPR requirements and regulations. Strong knowledge of various data security tool & techniques DLP, CASB. Knowledge of common operating systems and platforms. Flexible work availability to support the DLP team’s responsibilities. DLP security control maintenance ITIL Foundation knowledge Strong background in Security processes and incident management tools You’ll achieve more when you join HSBC! At HSBC we offer our colleagues a greater number of days so that they can fully enjoy their wedding, take care of the new member of the family, or grieve the loss of a family member. Our paid leave package is at the forefront in Mexico, now you have one more reason to be HSBC and proudly live a culture of well-being, balance and care HSBC is an equal opportunity employer committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and, opportunities to grow within an inclusive and diverse environment. We encourage applications from all suitably qualified persons irrespective of, but not limited to, their gender or genetic information, sexual orientation, ethnicity, religion, social status, medical care leave requirements, political affiliation, people with disabilities, color, national origin, veteran status, etc., We consider all applications based on merit and suitability to the role. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website. ***Issued by HSBC Electronic Data Processing (México) Private LTD***",https://mx.linkedin.com/jobs/view/cyber-dlp-engineer-at-hsbc-4430402762,4430402762,,,,,,,,,
Performance Testing Lead,Infosys,"Mexico City, Mexico",HYBRID,,Full-time,IT Services and IT Consulting,2026-06-18T13:43:21.627594,25.0,Human Resources,,,"Location: Mexico (Mexico City) – Hybrid as per Infosys Mexico policy Time Zone: CST/EST Key Responsibilities Drive Strategic initiatives and improvements/innovations with respect to performance testing and engineering Ability to define Non Functional Requirements, regularly conduct Volumetric Analysis independently with minimal support from Business and Technical Stakeholders Ability to drive and handle both release based and program based performance engineering tasks Ability to drill down into performance issues with multi-tier investigation and conduct root case analysis and provide recommendations with minimal support Proficient in Performance Scripting Tools such as Jmeter, Loadrunner, Neoload etc. Use APM tools (e.g. Splunk, Grafana, Datadog) to monitor real-time performance and identify system trends. Develop performance baselines and KPIs to measure ongoing system health. Communicate performance updates, issues, risks, and solutions to stakeholders and leadership in a clear and timely manner. Ensure that the team follows best practices and processes for performance engineering and testing. Collaborate with cross-functional teams, including product, design, and operations, to identify and address performance issues and implement solutions. Drive continuous improvements and innovation within the Performance Engineering team, staying up to date with industry trends and best practices. Mentor and guide a team of engineers, providing technical guidance and support to help them succeed in their roles. Required Skills & Qualifications 10+ years of experience in performance testing and engineering, with at least 5+ years in a lead or onsite coordination role. Expertise in analyzing JVM/GC, SQL query performance, caching, and API response optimization. Good understanding of microservices, cloud platforms (AWS/GCP) and on-premise setup Strong analytical, debugging, and communication skills. Ability to work with global teams and coordinate between onsite and offshore resources. Soft Skills Strong leadership and stakeholder management. Meeting Stringent Timelines with focus and aggression(wherever necessary) Excellent problem-solving and analytical mindset. Ability to communicate complex technical findings to non-technical audiences. Proactive and detail-oriented with a focus on continuous improvement. About Us Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. EEO Infosys provides equal employment opportunities to applicants and employees without regard to race; color; sex; gender identity; sexual orientation; religious practices and observances; national origin; pregnancy, childbirth, or related medical conditions; status as a protected veteran or spouse/family member of a protected veteran; or disability.",https://mx.linkedin.com/jobs/view/performance-testing-lead-at-infosys-4408457915,4408457915,,,,,,,,,
Spartacus Developer(SAP Commerce Cloud),Rockwell Automation,"Mexico City, Mexico",HYBRID,,Full-time,Automation Machinery Manufacturing,2026-06-17T13:43:21.627595,34.0,Engineering,Information Technology,,"Rockwell Automation is a global technology leader focused on helping the world’s manufacturers be more productive, sustainable, and agile. With more than 28,000 employees who make the world better every day, we know we have something special. Behind our customers - amazing companies that help feed the world, provide life-saving medicine on a global scale, and focus on clean water and green mobility - our people are energized problem solvers that take pride in how the work we do changes the world for the better. We welcome all makers, forward thinkers, and problem solvers who are looking for a place to do their best work. And if that’s you we would love to have you join us! Job Description Rockwell Automation is a global technology leader focused on helping the world's manufacturers be more productive, sustainable, and. With more than 28,000 employees who make the world better every day, we know we have something special. Behind our customers - amazing companies that help feed the world, provide life-saving medicine on a global scale, and focus on clean water and green mobility - our people are energized problem solvers that take pride in how the work we do changes the world for the better. We welcome all makers, forward thinkers, who are looking for a place to make an impact. And if that's you we would love to have you join us! Job Description Spartacus Developer (SAP Commerce Cloud) Location: Mexico City, Monterrey or Colombia Modality: Hybrid Reports to: Technical Leader Role Description We are looking for an experienced Spartacus Developer to join our team. You are required to strictly focus on front-end development using Spartacus (SAP Commerce Composable Storefront), so hands-on experience with Spartacus is required. You will have a background building modern e-commerce frontends using Angular and Spartacus , combined with a understanding of SAP Commerce Cloud (Hybris) architecture and integrations. Main Responsibilities Develop front-end applications using Spartacus Composable Storefront (mandatory) Build reusable, scalable, and UI components using Angular & TypeScript Integrate Spartacus storefront with SAP Commerce Cloud through OCC APIs Collaborate with backend developers to ensure seamless data flow and integration Customize and extend Spartacus features based on our requirements Participate in technical design discussions and provide feedback to technical leaders Troubleshoot and resolve front-end and integration issues Perform code reviews and ensure adherence to best practices Stay updated with the latest Spartacus, Angular, and e-commerce trends Contribute to CI/CD pipelines and deployment processes Ensure delivery aligned with performance and user experience standards Required Qualifications (Must-Have) 2+ years of hands-on experience with Spartacus (SAP Commerce Composable Storefront) — mandatory Experience with Angular, TypeScript, RxJS, HTML, CSS Experience integrating Spartacus with SAP Commerce Cloud (Hybris) using OCC APIs Experience with e-commerce front-end architecture and best practices Experience working in Agile environments Preferred Qualifications Experience with SAP Commerce Cloud (Hybris) backend (extensions, facades, OCC) Knowledge of Java, Spring Framework (MVC, Security, JDBC) Experience with SmartEdit and Backoffice customization Familiarity with CI/CD pipelines, testing frameworks, and DevOps practices Experience with tools such as Postman, JMeter, Dynatrace, Kibana Knowledge of OData APIs and Integration Objects Education Bachelor's degree in Computer Science, Engineering, or related field Benefits: Once your recruiter contact you, you will let you know about the benefits that we have , such as: medical major medical insurance, food vouchers and others. Rockwell Automation’s hybrid policy aligns that employees are expected to work at a Rockwell location at least Mondays, Tuesdays, and Thursdays unless they have a business obligation out of the office.",https://mx.linkedin.com/jobs/view/spartacus-developer-sap-commerce-cloud-at-rockwell-automation-4379996326,4379996326,,,,,,,,,
Platform Operation Analyst,Ingram Micro,Mexico City Metropolitan Area,HYBRID,,Full-time,IT Services and IT Consulting,2026-06-18T13:43:21.627599,30.0,Management,Manufacturing,,"¡Estamos contratando! | Platform Operation Analyst Buscamos un Platform Operation Analyst con enfoque analítico y pasión por la optimización de procesos y plataformas tecnológicas. Responsabilidades: Administrar y dar soporte a plataformas operativas. Analizar información y generar reportes para la toma de decisiones. Detectar oportunidades de mejora en procesos. Colaborar con distintos equipos para garantizar la eficiencia operativa. Monitorear el desempeño de sistemas y plataformas. Requisitos: Inglés avanzado (indispensable). Manejo avanzado de Excel (tablas dinámicas, fórmulas, análisis de datos). Experiencia en Power BI para visualización y análisis. Al menos 1 año de experiencia en roles similares. Carreras: Ingeniería en Sistemas, Tecnologías de la Información, Actuaría, Administración, Industrial o afines. Competencias: Análisis y resolución de problemas. Proactividad y organización. Trabajo en equipo y comunicación efectiva.",https://mx.linkedin.com/jobs/view/platform-operation-analyst-at-ingram-micro-4418817990,4418817990,,,,,,,,,
Senior Data Engineer,Reece USA,"Polanco, Mexico City, Mexico",HYBRID,Mid-Senior level,Full-time,Retail and Wholesale,2026-06-18T13:43:21.627601,25.0,Information Technology,,,"This role is for a senior person who builds reliable systems that collect, clean, store and deliver company data so dashboards and reporting work properly — and they lead others while doing it. About the Role Work closely with the Senior Data Engineering Manager and Enterprise Data Architect to turn target-state architecture into production implementations, acting as a technical authority and mentor. Responsibilities Core delivery focus: scalable batch + real-time ingestion from ERP/SaaS/internal databases; strong emphasis on building a reliable “single version of truth” (not just hitting deadlines). Platform & integration expectations: implement solutions in Snowflake; build integrations using tools like Boomi/Talend (or equivalent) while standardising patterns across the team. Quality, governance, and standards are central: data lineage/transformation transparency, monitoring/anomaly detection, root-cause resolution, and strong documentation of rules/mappings. Qualifications Must-have skills: advanced SQL (Snowflake + OLTP DBs), strong OLAP vs OLTP judgment, coding ability (Java/Python), ETL/ELT delivery, plus data governance/privacy awareness and mentoring experience. Required Skills Advanced SQL (Snowflake + OLTP DBs) Strong OLAP vs OLTP judgment Coding ability (Java/Python) ETL/ELT delivery Data governance/privacy awareness Mentoring experience Preferred Skills Experience with Boomi/Talend or equivalent integration tools Knowledge of data lineage and transformation transparency Equal Opportunity Statement We are committed to diversity and inclusivity in our hiring practices.",https://mx.linkedin.com/jobs/view/senior-data-engineer-at-reece-usa-4430187983,4430187983,,,,,,,,,
Data Quality Project Manager - Benefits U.S. Clients (Pharmacy),Aon,"Mexico City, Mexico",HYBRID,Associate,Full-time,Financial Services,2026-06-18T13:43:21.627602,39.0,General Business,"Analyst,",Customer Service,"Please apply uploading your resume in English. We are looking for Fluent English Speakers to work with US clients. Are you an intellectually curious person with a passion for solving problems for clients? Do you enjoy capturing and interpreting data, using technology and driving accuracy and validation projects? If yes, Aon is the place for you! This full-time hybrid position (after 3 months of on-site training period) is based in our Mexico City office, with flexible work options available later. The role supports multiple business areas and is an excellent opportunity to join a collaborative and high-performing team in our Global Capability Center. What the day will look like Aon’s Innovation and Integrated Solutions (IIS) team brings together six specialty areas— Pharmacy , Audit, Clinical/Wellbeing, Compliance & Policy Consulting, Time Away & Life Solutions, and Innovation Area . As a Client Success Coordinator for Pharmacy you will support data validation projects through strong project coordination, data analysis, and development of corrective strategies so our Pharmacy Consultants can have and present the correct information for clients and internal teams ). You will bring strategic guidance, and solutions for clients to help organizations optimize their pharmacy benefits programs. You will collaborate colleagues based in the U.S., working with team members to turn data, insights, and ideas into clear, well‑structured strategies internally and externally! Key Responsibilities Collaborating with internal teams and client partners to ensure data accuracy, responsiveness, and timely delivery of project work Support client accounts by developing project plans, managing timelines, coordinating deliverables, and helping drive projects through completion Work with the Pharmacy team to create process improvements and efficiencies to improve client experience Required Experience We’re looking for collaborators, analytical professionals, problem solvers, excellent teammates, effective communicators, relationship builders and future leaders. We strive to recruit a range of hardworking individuals who offer varying experiences, backgrounds and strengths to ensure we can continue to offer the most innovative solutions. Additionally, we take into consideration the following: Bachelor’s Degree and English proficiency (B2+) in both verbal and written communication. 2–5 years of experience, desirable in healthcare, benefits, insurance, or a related fields in the data analysis background. Technology experience, familiar with digital tools, platforms, and new technologies (e.g., AI) Strong project management skills and experience working with cross-functional teams. Structured problem solver who can break down ambiguity into clear plans and actions Strong Excel and analytical skills with detail attention to data discrepancies. Communication and proactive behavior needed. How This Opportunity Is Different What makes Aon different are the people and the culture! Aon colleagues support each other, across geographies and solution lines. Aon offers the tools along with broad and deep experience to achieve outstanding results for those we serve. We compose an efficient environment that supports our colleagues' career and personal growth Aon is in the business of better decisions At Aon, we shape decisions for the better to protect and enrich the lives of people around the world. As an organization, we are united through trust as one inclusive, diverse team, and we are passionate about helping our colleagues and clients succeed. 2576218",https://mx.linkedin.com/jobs/view/data-quality-project-manager-benefits-u-s-clients-pharmacy-at-aon-4419841777,4419841777,,,,,,,,,
Data Analyst – Data Center Facilities Tracker,IDC,"Mexico City, Mexico",HYBRID,,Full-time,"Technology, Information and Internet",2026-06-18T13:43:21.627604,25.0,Information Technology,,,"Overview About the Role & Team IDC is seeking a Data Analyst to join the Enterprise Infrastructure Tracker group. In this role, you will have the opportunity to work on IDC's newly launched Data Center Facilities program. The ideal candidate will be responsible for conducting comprehensive market research, analyzing data, and providing actionable insights to support our business strategies. The candidate should be able to demonstrate the ability to interpret complex data, identify patterns, and draw meaningful insights by evaluating data from various sources, making sense of quantitative and qualitative information, and providing actionable recommendations. What You’ll Do Conduct primary market research to gather and analyze data for the Data Center Facilities market including but not limited to operators, energy consumption, locations, carbon emissions, etc. Maintain and expand our internal data models to incorporate third-party data with IDC's internal intelligence to report trends, market conditions and forecasts. Maintain and update databases with relevant market data and research findings. Develop market forecasts and predictive models by utilizing statistical methods and tools to anticipate future trends. Monitor and evaluate latest news and developments in the datacenter market and evaluate sources of information that can expand IDC's research. Ensure the timely and accurate delivery of all program deliverables. Prepare detailed reports and presentations to communicate findings to stakeholders. Collaborate with cross-functional teams to develop vendor and market models. What You Bring 2+ years of market research experience Bachelor's degree or equivalent experience in Finance, Economics, or Statistics with a strong understanding of economic principles and their application to market analysis. Capable of designing and conducting primary research, including creating surveys, conducting interviews, and managing focus groups. Skilled in analyzing complex datasets and developing predictive models, with familiarity in statistical tools and methodologies. High level of accuracy and attention to detail in data analysis and report preparation. Strong English written and verbal communication skills to effectively present. Efficient in managing multiple research projects and meeting deadlines. Excellent in problem-solving. Advanced Microsoft Excel, PowerPoint and Power BI skills required. Familiarity with GenAI tools such as Claude, Microsoft Copilot, OpenAI, or Gemini. The ability to use Python for data analysis, including libraries such as Pandas, NumPy, SciPy and Plotly are advantageous. The work model is Hybrid, 3 days per week at the office. Why This Role Stands Out At IDC, your work helps shape how the world understands technology and where it goes next. You collaborate with curious, high-caliber colleagues who value rigor, integrity, and shared success. As the premier global provider of trusted technology intelligence, IDC equips business and technology leaders with the evidence they need to make confident decisions. Our insights inform strategy, investment, and innovation across industries and regions. Recognized by IIAR as Analyst Firm of the Year for five consecutive years, IDC sets the standard for credibility and impact. With more than 1,000 analysts worldwide and a truly global perspective, we combine deep expertise with practical relevance. Here, your ideas matter, your voice is heard, and your contributions provide the insights leaders rely on every day. It is meaningful work, backed by a culture that supports growth, collaboration, and long-term career development with a globally respected brand. Equal Opportunity Employer IDC is committed to providing equal employment opportunities for all qualified persons. Employment eligibility verification required. We participate in E-Verify.",https://mx.linkedin.com/jobs/view/data-analyst-%E2%80%93-data-center-facilities-tracker-at-idc-4430107297,4430107297,,,,,,,,,
